Validation error, mini-batch count, D/T.
0.236644, 87300, 2018-03-09 08:09:32.
0.230253, 87350, 2018-03-09 08:09:54.
0.230712, 87400, 2018-03-09 08:10:17.
0.233318, 87450, 2018-03-09 08:10:39.
0.235092, 87500, 2018-03-09 08:11:01.
0.231097, 87550, 2018-03-09 08:11:24.
0.232017, 87600, 2018-03-09 08:11:46.
0.232626, 87650, 2018-03-09 08:12:09.
0.237773, 87700, 2018-03-09 08:12:31.
0.234726, 87750, 2018-03-09 08:12:53.
0.231413, 87800, 2018-03-09 08:13:16.
0.233315, 87850, 2018-03-09 08:13:38.
0.23178, 87900, 2018-03-09 08:14:00.
0.23348, 87950, 2018-03-09 08:14:23.
0.234701, 88000, 2018-03-09 08:14:45.
0.232206, 88050, 2018-03-09 08:15:08.
0.238346, 88100, 2018-03-09 08:15:30.
0.235936, 88150, 2018-03-09 08:15:52.
0.234561, 88200, 2018-03-09 08:16:15.
0.240018, 88250, 2018-03-09 08:16:37.
0.234426, 88300, 2018-03-09 08:17:00.
0.235276, 88350, 2018-03-09 08:17:22.
0.235662, 88400, 2018-03-09 08:17:44.
0.236213, 88450, 2018-03-09 08:18:07.
0.234491, 88500, 2018-03-09 08:18:29.
0.236735, 88550, 2018-03-09 08:18:52.
0.236035, 88600, 2018-03-09 08:19:14.
0.239564, 88650, 2018-03-09 08:19:37.
0.23547, 88700, 2018-03-09 08:19:59.
0.238094, 88750, 2018-03-09 08:20:21.
0.231415, 88800, 2018-03-09 08:20:44.
0.229238, 88850, 2018-03-09 08:21:06.
0.239585, 88900, 2018-03-09 08:21:29.
0.231798, 88950, 2018-03-09 08:21:51.
0.229988, 89000, 2018-03-09 08:22:13.
0.235907, 89050, 2018-03-09 08:22:36.
0.233322, 89100, 2018-03-09 08:22:58.
0.228795, 89150, 2018-03-09 08:23:21.
0.241452, 89200, 2018-03-09 08:23:43.
0.228299, 89250, 2018-03-09 08:24:05.
0.234682, 89300, 2018-03-09 08:24:28.
0.231709, 89350, 2018-03-09 08:24:50.
0.232474, 89400, 2018-03-09 08:25:13.
0.228768, 89450, 2018-03-09 08:25:35.
0.23016, 89500, 2018-03-09 08:25:57.
0.234278, 89550, 2018-03-09 08:26:20.
0.233404, 89600, 2018-03-09 08:26:42.
0.23243, 89650, 2018-03-09 08:27:04.
0.230077, 89700, 2018-03-09 08:27:27.
0.240361, 89750, 2018-03-09 08:27:49.
0.228871, 89800, 2018-03-09 08:28:12.
0.23171, 89850, 2018-03-09 08:28:34.
0.231101, 89900, 2018-03-09 08:28:56.
0.233479, 89950, 2018-03-09 08:29:19.
0.232649, 90000, 2018-03-09 08:29:41.
0.234866, 90050, 2018-03-09 08:30:03.
0.230074, 90100, 2018-03-09 08:30:26.
0.227964, 90150, 2018-03-09 08:30:48.
0.23507, 90200, 2018-03-09 08:31:10.
0.235967, 90250, 2018-03-09 08:31:33.
0.238293, 90300, 2018-03-09 08:31:55.
0.234052, 90350, 2018-03-09 08:32:18.
0.230486, 90400, 2018-03-09 08:32:40.
0.232247, 90450, 2018-03-09 08:33:02.
0.23312, 90500, 2018-03-09 08:33:25.
0.231677, 90550, 2018-03-09 08:33:47.
0.229231, 90600, 2018-03-09 08:34:10.
0.235489, 90650, 2018-03-09 08:34:32.
0.233507, 90700, 2018-03-09 08:34:54.
0.23228, 90750, 2018-03-09 08:35:17.
0.229534, 90800, 2018-03-09 08:35:39.
0.234772, 90850, 2018-03-09 08:36:01.
0.230233, 90900, 2018-03-09 08:36:24.
0.237937, 90950, 2018-03-09 08:36:46.
0.235045, 91000, 2018-03-09 08:37:09.
0.233691, 91050, 2018-03-09 08:37:31.
0.234267, 91100, 2018-03-09 08:37:54.
0.234814, 91150, 2018-03-09 08:38:16.
0.230696, 91200, 2018-03-09 08:38:38.
0.232894, 91250, 2018-03-09 08:39:01.
0.234443, 91300, 2018-03-09 08:39:23.
0.234439, 91350, 2018-03-09 08:39:45.
0.233063, 91400, 2018-03-09 08:40:08.
0.232362, 91450, 2018-03-09 08:40:30.
0.22878, 91500, 2018-03-09 08:40:52.
0.230377, 91550, 2018-03-09 08:41:15.
0.24943, 91600, 2018-03-09 08:41:37.
0.230677, 91650, 2018-03-09 08:42:00.
0.237559, 91700, 2018-03-09 08:42:22.
0.236964, 91750, 2018-03-09 08:42:44.
0.23194, 91800, 2018-03-09 08:43:07.
0.232974, 91850, 2018-03-09 08:43:29.
0.236166, 91900, 2018-03-09 08:43:51.
0.230923, 91950, 2018-03-09 08:44:14.
0.234329, 92000, 2018-03-09 08:44:36.
0.233441, 92050, 2018-03-09 08:44:58.
0.231384, 92100, 2018-03-09 08:45:21.
0.229995, 92150, 2018-03-09 08:45:43.
0.230918, 92200, 2018-03-09 08:46:05.
0.230666, 92250, 2018-03-09 08:46:28.
0.233397, 92300, 2018-03-09 08:46:50.
0.235406, 92350, 2018-03-09 08:47:12.
0.234169, 92400, 2018-03-09 08:47:35.
0.23013, 92450, 2018-03-09 08:47:57.
0.230921, 92500, 2018-03-09 08:48:20.
0.229948, 92550, 2018-03-09 08:48:42.
0.232923, 92600, 2018-03-09 08:49:05.
0.231562, 92650, 2018-03-09 08:49:27.
0.233853, 92700, 2018-03-09 08:49:49.
0.235845, 92750, 2018-03-09 08:50:12.
0.230553, 92800, 2018-03-09 08:50:34.
0.233009, 92850, 2018-03-09 08:50:56.
0.233387, 92900, 2018-03-09 08:51:19.
0.231349, 92950, 2018-03-09 08:51:41.
0.234665, 93000, 2018-03-09 08:52:04.
0.233313, 93050, 2018-03-09 08:52:26.
0.231351, 93100, 2018-03-09 08:52:49.
0.22938, 93150, 2018-03-09 08:53:11.
0.240332, 93200, 2018-03-09 08:53:33.
0.234297, 93250, 2018-03-09 08:53:56.
0.228601, 93300, 2018-03-09 08:54:18.
0.231416, 93350, 2018-03-09 08:54:41.
0.231779, 93400, 2018-03-09 08:55:03.
0.240445, 93450, 2018-03-09 08:55:26.
0.232304, 93500, 2018-03-09 08:55:48.
0.233133, 93550, 2018-03-09 08:56:10.
0.233566, 93600, 2018-03-09 08:56:33.
0.229787, 93650, 2018-03-09 08:56:55.
0.230782, 93700, 2018-03-09 08:57:18.
0.237569, 93750, 2018-03-09 08:57:40.
0.233033, 93800, 2018-03-09 08:58:02.
0.232836, 93850, 2018-03-09 08:58:25.
0.23141, 93900, 2018-03-09 08:58:47.
0.235697, 93950, 2018-03-09 08:59:10.
0.241165, 94000, 2018-03-09 08:59:32.
0.232398, 94050, 2018-03-09 08:59:54.
0.231903, 94100, 2018-03-09 09:00:17.
0.239257, 94150, 2018-03-09 09:00:39.
0.242552, 94200, 2018-03-09 09:01:01.
0.228208, 94250, 2018-03-09 09:01:24.
0.232207, 94300, 2018-03-09 09:01:46.
0.231743, 94350, 2018-03-09 09:02:08.
0.231668, 94400, 2018-03-09 09:02:31.
0.233528, 94450, 2018-03-09 09:02:53.
0.233352, 94500, 2018-03-09 09:03:15.
0.233996, 94550, 2018-03-09 09:03:38.
0.232187, 94600, 2018-03-09 09:04:00.
0.234358, 94650, 2018-03-09 09:04:22.
0.233678, 94700, 2018-03-09 09:04:45.
0.230961, 94750, 2018-03-09 09:05:07.
0.232601, 94800, 2018-03-09 09:05:30.
0.232186, 94850, 2018-03-09 09:05:52.
0.231541, 94900, 2018-03-09 09:06:14.
0.234036, 94950, 2018-03-09 09:06:37.
0.230206, 95000, 2018-03-09 09:06:59.
0.234394, 95050, 2018-03-09 09:07:21.
0.233627, 95100, 2018-03-09 09:07:44.
0.238899, 95150, 2018-03-09 09:08:06.
0.236452, 95200, 2018-03-09 09:08:29.
0.23173, 95250, 2018-03-09 09:08:51.
0.232871, 95300, 2018-03-09 09:09:13.
0.233608, 95350, 2018-03-09 09:09:36.
0.227528, 95400, 2018-03-09 09:09:58.
0.229157, 95450, 2018-03-09 09:10:20.
0.240571, 95500, 2018-03-09 09:10:43.
0.23214, 95550, 2018-03-09 09:11:05.
0.231458, 95600, 2018-03-09 09:11:27.
0.235452, 95650, 2018-03-09 09:11:50.
0.238267, 95700, 2018-03-09 09:12:12.
0.232944, 95750, 2018-03-09 09:12:34.
0.232309, 95800, 2018-03-09 09:12:57.
0.23664, 95850, 2018-03-09 09:13:19.
0.233764, 95900, 2018-03-09 09:13:42.
0.232166, 95950, 2018-03-09 09:14:04.
0.228334, 96000, 2018-03-09 09:14:26.
0.234393, 96050, 2018-03-09 09:14:49.
0.23, 96100, 2018-03-09 09:15:11.
0.233279, 96150, 2018-03-09 09:15:34.
0.233778, 96200, 2018-03-09 09:15:56.
0.23208, 96250, 2018-03-09 09:16:18.
0.234348, 96300, 2018-03-09 09:16:41.
0.23312, 96350, 2018-03-09 09:17:03.
0.237101, 96400, 2018-03-09 09:17:25.
0.232117, 96450, 2018-03-09 09:17:48.
0.23241, 96500, 2018-03-09 09:18:10.
0.233816, 96550, 2018-03-09 09:18:32.
0.233205, 96600, 2018-03-09 09:18:55.
0.231387, 96650, 2018-03-09 09:19:17.
0.23539, 96700, 2018-03-09 09:19:39.
0.233316, 96750, 2018-03-09 09:20:02.
0.23161, 96800, 2018-03-09 09:20:24.
0.227482, 96850, 2018-03-09 09:20:46.
0.233545, 96900, 2018-03-09 09:21:09.
0.236409, 96950, 2018-03-09 09:21:31.
0.230198, 97000, 2018-03-09 09:21:53.
0.242198, 97050, 2018-03-09 09:22:16.
0.232828, 97100, 2018-03-09 09:22:38.
0.243112, 97150, 2018-03-09 09:23:01.
0.234283, 97200, 2018-03-09 09:23:23.
0.234259, 97250, 2018-03-09 09:23:45.
0.232597, 97300, 2018-03-09 09:24:08.
0.233376, 97350, 2018-03-09 09:24:30.
0.231009, 97400, 2018-03-09 09:24:53.
0.234467, 97450, 2018-03-09 09:25:15.
0.227686, 97500, 2018-03-09 09:25:37.
0.229124, 97550, 2018-03-09 09:26:00.
0.236992, 97600, 2018-03-09 09:26:22.
0.237935, 97650, 2018-03-09 09:26:44.
0.234905, 97700, 2018-03-09 09:27:07.
0.234511, 97750, 2018-03-09 09:27:29.
0.23351, 97800, 2018-03-09 09:27:51.
0.230886, 97850, 2018-03-09 09:28:14.
0.235279, 97900, 2018-03-09 09:28:36.
0.236696, 97950, 2018-03-09 09:28:59.
0.231768, 98000, 2018-03-09 09:29:21.
0.237247, 98050, 2018-03-09 09:29:43.
0.232132, 98100, 2018-03-09 09:30:05.
0.235853, 98150, 2018-03-09 09:30:28.
0.23691, 98200, 2018-03-09 09:30:50.
0.236258, 98250, 2018-03-09 09:31:13.
0.230546, 98300, 2018-03-09 09:31:35.
0.2362, 98350, 2018-03-09 09:31:57.
0.230136, 98400, 2018-03-09 09:32:20.
0.244392, 98450, 2018-03-09 09:32:42.
0.228514, 98500, 2018-03-09 09:33:04.
0.234206, 98550, 2018-03-09 09:33:27.
0.238768, 98600, 2018-03-09 09:33:49.
0.264479, 98650, 2018-03-09 09:34:11.
0.23225, 98700, 2018-03-09 09:34:34.
0.237828, 98750, 2018-03-09 09:34:56.
0.23267, 98800, 2018-03-09 09:35:18.
0.234334, 98850, 2018-03-09 09:35:41.
0.235237, 98900, 2018-03-09 09:36:03.
0.243628, 98950, 2018-03-09 09:36:25.
0.234326, 99000, 2018-03-09 09:36:48.
0.232122, 99050, 2018-03-09 09:37:10.
0.236246, 99100, 2018-03-09 09:37:33.
0.232791, 99150, 2018-03-09 09:37:55.
0.232202, 99200, 2018-03-09 09:38:18.
0.234331, 99250, 2018-03-09 09:38:40.
0.232143, 99300, 2018-03-09 09:39:02.
0.232716, 99350, 2018-03-09 09:39:25.
0.234152, 99400, 2018-03-09 09:39:47.
0.232861, 99450, 2018-03-09 09:40:09.
0.232432, 99500, 2018-03-09 09:40:32.
0.233396, 99550, 2018-03-09 09:40:54.
0.239147, 99600, 2018-03-09 09:41:17.
0.231102, 99650, 2018-03-09 09:41:39.
0.232412, 99700, 2018-03-09 09:42:02.
0.232577, 99750, 2018-03-09 09:42:24.
0.235965, 99800, 2018-03-09 09:42:47.
0.234151, 99850, 2018-03-09 09:43:09.
0.23111, 99900, 2018-03-09 09:43:31.
0.230072, 99950, 2018-03-09 09:43:54.
0.230069, 100000, 2018-03-09 09:44:16.
