Validation error, mini-batch count, D/T.
0.318423, 87250, 2018-03-09 21:28:41.
0.31814, 87300, 2018-03-09 21:29:04.
0.319272, 87350, 2018-03-09 21:29:27.
0.31966, 87400, 2018-03-09 21:29:51.
0.318838, 87450, 2018-03-09 21:30:14.
0.319205, 87500, 2018-03-09 21:30:37.
0.319509, 87550, 2018-03-09 21:31:00.
0.319583, 87600, 2018-03-09 21:31:24.
0.319722, 87650, 2018-03-09 21:31:47.
0.319022, 87700, 2018-03-09 21:32:10.
0.317956, 87750, 2018-03-09 21:32:33.
0.319364, 87800, 2018-03-09 21:32:56.
0.318514, 87850, 2018-03-09 21:33:20.
0.319089, 87900, 2018-03-09 21:33:43.
0.318206, 87950, 2018-03-09 21:34:06.
0.320274, 88000, 2018-03-09 21:34:29.
0.318352, 88050, 2018-03-09 21:34:52.
0.31987, 88100, 2018-03-09 21:35:16.
0.317562, 88150, 2018-03-09 21:35:39.
0.320926, 88200, 2018-03-09 21:36:02.
0.320149, 88250, 2018-03-09 21:36:25.
0.317927, 88300, 2018-03-09 21:36:49.
0.320088, 88350, 2018-03-09 21:37:12.
0.318602, 88400, 2018-03-09 21:37:35.
0.318592, 88450, 2018-03-09 21:37:58.
0.319893, 88500, 2018-03-09 21:38:21.
0.319837, 88550, 2018-03-09 21:38:45.
0.318469, 88600, 2018-03-09 21:39:08.
0.319055, 88650, 2018-03-09 21:39:31.
0.318275, 88700, 2018-03-09 21:39:54.
0.31913, 88750, 2018-03-09 21:40:17.
0.318481, 88800, 2018-03-09 21:40:41.
0.318982, 88850, 2018-03-09 21:41:04.
0.317615, 88900, 2018-03-09 21:41:27.
0.320222, 88950, 2018-03-09 21:41:50.
0.319954, 89000, 2018-03-09 21:42:14.
0.319355, 89050, 2018-03-09 21:42:37.
0.319107, 89100, 2018-03-09 21:43:00.
0.320358, 89150, 2018-03-09 21:43:23.
0.318858, 89200, 2018-03-09 21:43:46.
0.318319, 89250, 2018-03-09 21:44:10.
0.318481, 89300, 2018-03-09 21:44:33.
0.319633, 89350, 2018-03-09 21:44:56.
0.319806, 89400, 2018-03-09 21:45:19.
0.318078, 89450, 2018-03-09 21:45:43.
0.322479, 89500, 2018-03-09 21:46:06.
0.319841, 89550, 2018-03-09 21:46:29.
0.319614, 89600, 2018-03-09 21:46:52.
0.317203, 89650, 2018-03-09 21:47:15.
0.319367, 89700, 2018-03-09 21:47:39.
0.318666, 89750, 2018-03-09 21:48:02.
0.316994, 89800, 2018-03-09 21:48:25.
0.319253, 89850, 2018-03-09 21:48:48.
0.318132, 89900, 2018-03-09 21:49:12.
0.319292, 89950, 2018-03-09 21:49:35.
0.319256, 90000, 2018-03-09 21:49:58.
0.317641, 90050, 2018-03-09 21:50:21.
0.320143, 90100, 2018-03-09 21:50:44.
0.320108, 90150, 2018-03-09 21:51:08.
0.318226, 90200, 2018-03-09 21:51:31.
0.318982, 90250, 2018-03-09 21:51:54.
0.318161, 90300, 2018-03-09 21:52:17.
0.318586, 90350, 2018-03-09 21:52:40.
0.319393, 90400, 2018-03-09 21:53:04.
0.318265, 90450, 2018-03-09 21:53:27.
0.318853, 90500, 2018-03-09 21:53:50.
0.319575, 90550, 2018-03-09 21:54:13.
0.318966, 90600, 2018-03-09 21:54:36.
0.3211, 90650, 2018-03-09 21:55:00.
0.318147, 90700, 2018-03-09 21:55:23.
0.318508, 90750, 2018-03-09 21:55:46.
0.319123, 90800, 2018-03-09 21:56:09.
0.317486, 90850, 2018-03-09 21:56:32.
0.317692, 90900, 2018-03-09 21:56:55.
0.318051, 90950, 2018-03-09 21:57:19.
0.319221, 91000, 2018-03-09 21:57:42.
0.320126, 91050, 2018-03-09 21:58:05.
0.317228, 91100, 2018-03-09 21:58:28.
0.318878, 91150, 2018-03-09 21:58:51.
0.316848, 91200, 2018-03-09 21:59:14.
0.318453, 91250, 2018-03-09 21:59:38.
0.318453, 91300, 2018-03-09 22:00:01.
0.318216, 91350, 2018-03-09 22:00:24.
0.318468, 91400, 2018-03-09 22:00:47.
0.318569, 91450, 2018-03-09 22:01:10.
0.318779, 91500, 2018-03-09 22:01:33.
0.318488, 91550, 2018-03-09 22:01:56.
0.317998, 91600, 2018-03-09 22:02:20.
0.318822, 91650, 2018-03-09 22:02:43.
0.318464, 91700, 2018-03-09 22:03:06.
0.319145, 91750, 2018-03-09 22:03:29.
0.319579, 91800, 2018-03-09 22:03:52.
0.318303, 91850, 2018-03-09 22:04:15.
0.319459, 91900, 2018-03-09 22:04:39.
0.319439, 91950, 2018-03-09 22:05:02.
0.319173, 92000, 2018-03-09 22:05:25.
0.319069, 92050, 2018-03-09 22:05:48.
0.31868, 92100, 2018-03-09 22:06:11.
0.319824, 92150, 2018-03-09 22:06:34.
0.318881, 92200, 2018-03-09 22:06:58.
0.319086, 92250, 2018-03-09 22:07:21.
0.318239, 92300, 2018-03-09 22:07:44.
0.320132, 92350, 2018-03-09 22:08:07.
0.317244, 92400, 2018-03-09 22:08:30.
0.318553, 92450, 2018-03-09 22:08:53.
0.319726, 92500, 2018-03-09 22:09:16.
0.320919, 92550, 2018-03-09 22:09:39.
0.318747, 92600, 2018-03-09 22:10:03.
0.319735, 92650, 2018-03-09 22:10:26.
0.318962, 92700, 2018-03-09 22:10:49.
0.319677, 92750, 2018-03-09 22:11:12.
0.317341, 92800, 2018-03-09 22:11:35.
0.318667, 92850, 2018-03-09 22:11:58.
0.31807, 92900, 2018-03-09 22:12:21.
0.321333, 92950, 2018-03-09 22:12:45.
0.31905, 93000, 2018-03-09 22:13:08.
0.318908, 93050, 2018-03-09 22:13:31.
0.318941, 93100, 2018-03-09 22:13:54.
0.319461, 93150, 2018-03-09 22:14:17.
0.318342, 93200, 2018-03-09 22:14:40.
0.318197, 93250, 2018-03-09 22:15:03.
0.320985, 93300, 2018-03-09 22:15:27.
0.322445, 93350, 2018-03-09 22:15:50.
0.318455, 93400, 2018-03-09 22:16:13.
0.322138, 93450, 2018-03-09 22:16:36.
0.318206, 93500, 2018-03-09 22:16:59.
0.318872, 93550, 2018-03-09 22:17:22.
0.318989, 93600, 2018-03-09 22:17:45.
0.318431, 93650, 2018-03-09 22:18:08.
0.319609, 93700, 2018-03-09 22:18:32.
0.318407, 93750, 2018-03-09 22:18:55.
0.318307, 93800, 2018-03-09 22:19:18.
0.317881, 93850, 2018-03-09 22:19:41.
0.318606, 93900, 2018-03-09 22:20:04.
0.319286, 93950, 2018-03-09 22:20:27.
0.319647, 94000, 2018-03-09 22:20:50.
0.319936, 94050, 2018-03-09 22:21:13.
0.317474, 94100, 2018-03-09 22:21:37.
0.319531, 94150, 2018-03-09 22:22:00.
0.318324, 94200, 2018-03-09 22:22:23.
0.319167, 94250, 2018-03-09 22:22:46.
0.31855, 94300, 2018-03-09 22:23:09.
0.319007, 94350, 2018-03-09 22:23:32.
0.317933, 94400, 2018-03-09 22:23:55.
0.31852, 94450, 2018-03-09 22:24:18.
0.317992, 94500, 2018-03-09 22:24:42.
0.317717, 94550, 2018-03-09 22:25:05.
0.319042, 94600, 2018-03-09 22:25:28.
0.319585, 94650, 2018-03-09 22:25:51.
0.317979, 94700, 2018-03-09 22:26:14.
0.319587, 94750, 2018-03-09 22:26:37.
0.318473, 94800, 2018-03-09 22:27:01.
0.318167, 94850, 2018-03-09 22:27:24.
0.321007, 94900, 2018-03-09 22:27:47.
0.319239, 94950, 2018-03-09 22:28:10.
0.317657, 95000, 2018-03-09 22:28:33.
0.318843, 95050, 2018-03-09 22:28:56.
0.318297, 95100, 2018-03-09 22:29:20.
0.318743, 95150, 2018-03-09 22:29:43.
0.319997, 95200, 2018-03-09 22:30:06.
0.318688, 95250, 2018-03-09 22:30:29.
0.31893, 95300, 2018-03-09 22:30:52.
0.31716, 95350, 2018-03-09 22:31:15.
0.3185, 95400, 2018-03-09 22:31:38.
0.318428, 95450, 2018-03-09 22:32:02.
0.319049, 95500, 2018-03-09 22:32:25.
0.317492, 95550, 2018-03-09 22:32:48.
0.318737, 95600, 2018-03-09 22:33:11.
0.319174, 95650, 2018-03-09 22:33:34.
0.319627, 95700, 2018-03-09 22:33:57.
0.317999, 95750, 2018-03-09 22:34:20.
0.319513, 95800, 2018-03-09 22:34:43.
0.321539, 95850, 2018-03-09 22:35:07.
0.319157, 95900, 2018-03-09 22:35:30.
0.318389, 95950, 2018-03-09 22:35:53.
0.319574, 96000, 2018-03-09 22:36:16.
0.318871, 96050, 2018-03-09 22:36:39.
0.319755, 96100, 2018-03-09 22:37:02.
0.318714, 96150, 2018-03-09 22:37:25.
0.3186, 96200, 2018-03-09 22:37:49.
0.317385, 96250, 2018-03-09 22:38:12.
0.318934, 96300, 2018-03-09 22:38:35.
0.318815, 96350, 2018-03-09 22:38:58.
0.319545, 96400, 2018-03-09 22:39:21.
0.318439, 96450, 2018-03-09 22:39:44.
0.318134, 96500, 2018-03-09 22:40:07.
0.317922, 96550, 2018-03-09 22:40:30.
0.32068, 96600, 2018-03-09 22:40:54.
0.318721, 96650, 2018-03-09 22:41:17.
0.317476, 96700, 2018-03-09 22:41:40.
0.318244, 96750, 2018-03-09 22:42:03.
0.317335, 96800, 2018-03-09 22:42:26.
0.318856, 96850, 2018-03-09 22:42:49.
0.318468, 96900, 2018-03-09 22:43:12.
0.318191, 96950, 2018-03-09 22:43:35.
0.317917, 97000, 2018-03-09 22:43:59.
0.316628, 97050, 2018-03-09 22:44:26.
0.318595, 97100, 2018-03-09 22:44:49.
0.318844, 97150, 2018-03-09 22:45:12.
0.318335, 97200, 2018-03-09 22:45:35.
0.317488, 97250, 2018-03-09 22:45:58.
0.318031, 97300, 2018-03-09 22:46:21.
0.319579, 97350, 2018-03-09 22:46:44.
0.31892, 97400, 2018-03-09 22:47:07.
0.319203, 97450, 2018-03-09 22:47:30.
0.318434, 97500, 2018-03-09 22:47:54.
0.317861, 97550, 2018-03-09 22:48:17.
0.319012, 97600, 2018-03-09 22:48:40.
0.319423, 97650, 2018-03-09 22:49:03.
0.318873, 97700, 2018-03-09 22:49:26.
0.31833, 97750, 2018-03-09 22:49:49.
0.318513, 97800, 2018-03-09 22:50:12.
0.317662, 97850, 2018-03-09 22:50:36.
0.319025, 97900, 2018-03-09 22:50:59.
0.319154, 97950, 2018-03-09 22:51:22.
0.318606, 98000, 2018-03-09 22:51:45.
0.321938, 98050, 2018-03-09 22:52:08.
0.320276, 98100, 2018-03-09 22:52:31.
0.318624, 98150, 2018-03-09 22:52:54.
0.318745, 98200, 2018-03-09 22:53:17.
0.31984, 98250, 2018-03-09 22:53:40.
0.316987, 98300, 2018-03-09 22:54:04.
0.31822, 98350, 2018-03-09 22:54:27.
0.317448, 98400, 2018-03-09 22:54:50.
0.318354, 98450, 2018-03-09 22:55:13.
0.317252, 98500, 2018-03-09 22:55:36.
0.317825, 98550, 2018-03-09 22:55:59.
0.317967, 98600, 2018-03-09 22:56:22.
0.319863, 98650, 2018-03-09 22:56:45.
0.316881, 98700, 2018-03-09 22:57:08.
0.318037, 98750, 2018-03-09 22:57:31.
0.3181, 98800, 2018-03-09 22:57:54.
0.318941, 98850, 2018-03-09 22:58:18.
0.319073, 98900, 2018-03-09 22:58:41.
0.318234, 98950, 2018-03-09 22:59:04.
0.317715, 99000, 2018-03-09 22:59:27.
0.318637, 99050, 2018-03-09 22:59:50.
0.318332, 99100, 2018-03-09 23:00:13.
0.318879, 99150, 2018-03-09 23:00:36.
0.318783, 99200, 2018-03-09 23:00:59.
0.318472, 99250, 2018-03-09 23:01:22.
0.317826, 99300, 2018-03-09 23:01:45.
0.318535, 99350, 2018-03-09 23:02:09.
0.317726, 99400, 2018-03-09 23:02:32.
0.317844, 99450, 2018-03-09 23:02:55.
0.319746, 99500, 2018-03-09 23:03:18.
0.319692, 99550, 2018-03-09 23:03:41.
0.317515, 99600, 2018-03-09 23:04:04.
0.317837, 99650, 2018-03-09 23:04:27.
0.319014, 99700, 2018-03-09 23:04:50.
0.318193, 99750, 2018-03-09 23:05:13.
0.316838, 99800, 2018-03-09 23:05:36.
0.318109, 99850, 2018-03-09 23:06:00.
0.320123, 99900, 2018-03-09 23:06:23.
0.318732, 99950, 2018-03-09 23:06:46.
0.318447, 100000, 2018-03-09 23:07:09.
